datetime,ABBV,ACRS,ADMP,ADMS,AEZS,AGEN,AGIO,AGN,DERM,DOVA,DRRX,ENTA,EXEL,NEOS,NVO,NVS,ONCE,OPK,VRTX,XENT,cash,commission,total,returns,equity_curve,drawdown
2017-08-16,49597.223399999995,0.0,44229.0,0.0,0.0,0.0,45594.42,48836.1972,0.0,0.0,0.0,51819.6,0.0,41875.0,53938.229600000006,56164.482,0.0,0.0,0.0,0.0,599999.6241999998,167.493,992053.7763999999,-0.003140355578424292,0.9920537764000003,-0.014362005699999902
2017-08-17,49195.763100000004,0.0,43748.25,0.0,0.0,0.0,44515.79,48146.4627,0.0,0.0,0.0,51442.02,0.0,41875.0,53085.132699999995,55372.293000000005,0.0,0.0,0.0,0.0,599999.6241999998,167.493,987380.3356999998,-0.004710874361024242,0.9873803357000002,-0.01903544639999999
2017-08-18,49273.2558,0.0,44229.0,0.0,0.0,0.0,44677.990000000005,47979.3727,0.0,0.0,0.0,49423.92,0.0,41562.5,52897.7054,55092.704999999994,0.0,0.0,0.0,0.0,599999.6241999998,167.493,985136.0730999998,-0.0022729464208024464,0.9851360731000002,-0.02127970899999998
2017-08-21,49794.4179,0.0,46632.75,0.0,0.0,0.0,44694.21,47760.8971,0.0,0.0,0.0,49358.81999999999,0.0,43125.0,53225.554800000005,55265.826,0.0,0.0,0.0,0.0,599999.6241999998,167.493,989857.0999999999,0.004792258682746242,0.9898571000000002,-0.0165586821
2017-08-22,50533.9155,0.0,50959.5,0.0,0.0,0.0,46729.82,47927.9654,0.0,0.0,0.0,50244.18000000001,0.0,43750.0,54033.427,55591.989,0.0,0.0,0.0,0.0,599999.6241999998,167.493,999770.4210999998,0.010014901241805374,0.9997704211,-0.006645361000000127
2017-08-23,50371.9317,0.0,50478.75,0.0,0.0,0.0,46113.46,47610.9501,0.0,0.0,0.0,50087.939999999995,0.0,44062.5,53120.2679,55438.878,0.0,0.0,0.0,0.0,599999.6241999998,167.493,997284.3018999997,-0.0024866900915759826,0.9972843019,-0.009131480200000208
2017-08-24,50787.4617,0.0,51440.25,0.0,0.0,0.0,47354.29,47891.5528,0.0,0.0,0.0,51181.62,0.0,45937.5,53412.863399999995,55638.633,0.0,0.0,0.0,0.0,599999.6241999998,167.493,1003643.7950999999,0.006376810692682255,1.0036437951000001,-0.0027719870000000313
2017-08-25,51048.0792,0.0,51440.25,0.0,0.0,0.0,46291.88,47512.4104,0.0,0.0,0.0,56103.18000000001,0.0,47812.5,54010.0431,55605.306000000004,0.0,0.0,0.0,0.0,599999.6241999998,167.493,1009823.2729,0.006157042797623635,1.0098232729000003,-0.0
2017-08-28,51639.7356,0.0,49998.0,50837.159999999996,0.0,0.0,47565.15,47968.6746,0.0,0.0,0.0,57470.28,0.0,49375.0,54794.5314,55472.204999999994,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1015115.8568,0.005241099152726747,1.0151158568000003,-0.0
2017-08-29,52041.195900000006,0.0,49517.25,54373.44,0.0,0.0,48700.549999999996,47891.5528,0.0,0.0,0.0,57978.060000000005,0.0,50000.0,54454.930700000004,55665.198,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1020617.2975999999,0.005419520110091058,1.0206172976,-0.0
2017-08-30,52062.263999999996,0.0,51921.0,52417.2,0.0,0.0,50184.68,47951.531599999995,0.0,0.0,0.0,55165.74,0.0,52500.0,54501.8172,55079.388,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1021778.7409999999,0.0011379813008569606,1.021778741,-0.0
2017-08-31,53034.239700000006,0.0,52401.75,52517.520000000004,0.0,0.0,51303.86,49155.3608,0.0,0.0,0.0,55803.72,0.0,52187.5,55754.577000000005,56111.214,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1028264.8617,0.0063478720389624765,1.0282648617000003,-0.0
2017-09-01,53118.7308,0.0,52882.5,53395.32,0.0,0.0,49917.049999999996,48780.4933,0.0,0.0,0.0,55946.939999999995,0.0,51875.00000000001,55309.6894,55791.744000000006,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1027012.5876999999,-0.0012178515931485778,1.0270125877000003,-0.0012522740000000532
2017-09-05,52999.029,0.0,54324.75,55100.759999999995,0.0,0.0,49146.6,47934.3886,0.0,0.0,0.0,55556.340000000004,0.0,55312.5,55005.2239,55785.051,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1031159.7626999997,0.004038095588767332,1.0311597627000002,-0.0
2017-09-06,54266.759999999995,0.0,52882.5,53796.6,0.0,0.0,50687.5,47897.975999999995,0.0,0.0,0.0,55790.700000000004,0.0,54374.99999999999,56012.156,55825.002,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1031529.3141999998,0.0003583843293424316,1.0315293142000004,-0.0
2017-09-07,57598.1442,0.0,51921.0,53320.08,0.0,0.0,51741.799999999996,48823.3291,0.0,0.0,0.0,56103.18000000001,0.0,55000.00000000001,56784.893,56783.619000000006,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1038071.1654999999,0.006341895678528164,1.0380711655000006,-0.0
2017-09-08,60105.4668,0.0,52401.75,54849.96,0.0,0.0,51612.04,50027.158299999996,0.0,0.0,0.0,55543.31999999999,0.0,56250.0,56164.3294,57003.246,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1043952.3907,0.005665531801152923,1.0439523907000008,-0.0
2017-09-11,61274.636999999995,0.0,52882.5,52091.159999999996,0.0,0.0,52796.1,49776.545,0.0,0.0,0.0,55478.22,0.0,56250.0,57007.336800000005,56976.612,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1044528.2309999999,0.0005515963229067999,1.0445282310000006,-0.0
2017-09-12,61802.87040000001,0.0,51921.0,51965.759999999995,0.0,0.0,53615.21,49525.9317,0.0,0.0,0.0,55191.78,0.0,55000.00000000001,56808.2769,57063.207,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1042889.1561999999,-0.001569201053025493,1.0428891562000004,-0.0016390748000001398
2017-09-13,62309.9628,0.0,50959.5,51489.240000000005,0.0,0.0,53380.02,48510.5887,0.0,0.0,0.0,56142.24,0.0,56562.50000000001,56972.2016,56943.354,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1043264.7272999999,0.00036012561619536143,1.0432647273000004,-0.001263503700000168
2017-09-14,62838.1962,0.0,49998.0,51514.32,0.0,0.0,53193.490000000005,47917.2456,0.0,0.0,0.0,56116.200000000004,0.0,56250.0,56960.568999999996,57136.416,0.0,0.0,0.0,0.0,549995.1201999999,187.557,1041919.5569999998,-0.0012893853926044807,1.0419195570000004,-0.0026086740000001996
2017-09-15,61535.181599999996,0.0,49517.25,53997.240000000005,0.0,0.0,53874.73,47186.823599999996,0.0,0.0,0.0,58668.12,0.0,57499.99999999999,56421.9084,0.0,0.0,0.0,0.0,0.0,607126.0161999998,193.077,1045827.2697999998,0.0037504937629269097,1.0458272698000004,-0.0
2017-09-18,60091.3971,0.0,49517.25,52968.96,0.0,0.0,54223.46,47454.5799,0.0,0.0,0.0,58485.840000000004,0.0,54374.99999999999,56983.952900000004,0.0,0.0,0.0,0.0,0.0,607126.0161999998,193.077,1041226.4560999997,-0.004399209920085467,1.0412264561000004,-0.004600813699999984
2017-09-19,60830.8947,0.0,49036.5,53420.4,0.0,0.0,53380.02,46053.693,0.0,0.0,0.0,57782.76,0.0,52500.0,56960.568999999996,0.0,0.0,0.0,0.0,0.0,607126.0161999998,193.077,1037090.8528999998,-0.003971857587532046,1.0370908529000005,-0.008736416899999933
2017-09-20,61563.3939,0.0,49998.0,53595.96,0.0,0.0,54036.92999999999,44982.667799999996,0.0,0.0,0.0,58121.28,0.0,54374.99999999999,57499.1109,0.0,0.0,0.0,0.0,0.0,607126.0161999998,193.077,1041298.3587999998,0.004057027297304394,1.0412983588000004,-0.004528910999999969
2017-09-21,61563.3939,0.0,49998.0,53470.56,0.0,0.0,54434.32000000001,43410.416,0.0,0.0,0.0,57092.700000000004,0.0,55937.49999999999,57440.591799999995,0.0,0.0,0.0,0.0,0.0,607126.0161999998,193.077,1040473.4978999998,-0.0007921465476528056,1.0404734979000005,-0.00535377189999986
2017-09-22,61612.6743,0.0,50478.75,53595.96,0.0,0.0,53582.77,0.0,0.0,0.0,0.0,55608.42,0.0,55312.5,57627.9004,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1038352.5858999998,-0.0020384104009191217,1.0383525859000005,-0.007474683899999945
2017-09-25,60971.7375,0.0,50959.5,53269.92,0.0,0.0,53955.83,0.0,0.0,0.0,0.0,56637.0,0.0,54374.99999999999,57124.375,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1037826.9736999999,-0.0005061981904195267,1.0378269737000005,-0.00800029609999986
2017-09-26,60112.5381,0.0,50478.75,50736.840000000004,0.0,0.0,53006.96,0.0,0.0,0.0,0.0,56545.86,0.0,52500.0,56340.005399999995,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1030254.5646999998,-0.007296407967701368,1.0302545647000005,-0.015572705099999862
2017-09-27,59689.936799999996,0.0,50767.200000000004,50511.12,0.0,0.0,53323.25,0.0,0.0,0.0,0.0,57978.060000000005,0.0,54062.5,56550.6979,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1033416.3758999999,0.0030689611173144726,1.0334163759000006,-0.01241089389999983
2017-09-28,62655.0714,0.0,50959.5,52241.63999999999,0.0,0.0,52690.67,0.0,0.0,0.0,0.0,59970.12,0.0,54374.99999999999,56281.486300000004,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1039707.0988999999,0.006087307252627516,1.0397070989000008,-0.006120170899999611
2017-09-29,62584.649999999994,0.0,50286.450000000004,53094.36000000001,0.0,0.0,54134.25,0.0,0.0,0.0,0.0,60933.6,0.0,57187.5,56375.1406,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1045129.5617999998,0.0052153754703962996,1.0451295618000007,-0.000697707999999686
2017-10-02,63662.18490000001,0.0,50478.75,54072.479999999996,0.0,0.0,55326.42,0.0,0.0,0.0,0.0,61936.14,0.0,56875.0,57264.9158,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1050149.5018999998,0.00480317492058524,1.0501495019000007,-0.0
2017-10-03,63176.2335,0.0,49805.7,54398.520000000004,0.0,0.0,56194.19,0.0,0.0,0.0,0.0,61831.98,0.0,57812.5,57440.591799999995,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1051193.3264999997,0.0009939771414559928,1.0511933265000006,-0.0
2017-10-04,63317.07629999999,0.0,49998.0,55527.12,0.0,0.0,56972.75,0.0,0.0,0.0,0.0,62665.26,0.0,58437.5,57698.17080000001,0.0,0.0,0.0,0.0,0.0,650533.6111999998,195.898,1055149.4882999999,0.0037634959243628696,1.0551494883000008,-0.0
2017-10-05,63514.270800000006,0.0,51728.7,59715.479999999996,0.0,0.0,57435.02,50204.3832,0.0,0.0,0.0,63329.28,0.0,58437.5,57300.05100000001,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1062209.0165999997,0.006690548001282659,1.0622090166000007,-0.0
2017-10-06,63732.6063,0.0,50767.200000000004,57959.88,0.0,0.0,57134.950000000004,49592.7279,0.0,0.0,0.0,63277.200000000004,0.0,56875.0,57510.7435,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1057394.6392999995,-0.004532419914312635,1.0573946393000004,-0.004814377300000228
2017-10-09,63936.87209999999,0.0,50478.75,55527.12,0.0,0.0,57799.969999999994,48678.8292,0.0,0.0,0.0,62788.950000000004,0.0,55937.49999999999,57616.149099999995,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1053308.4719999998,-0.0038643730052430048,1.0533084720000008,-0.008900544599999893
2017-10-10,64211.5593,0.0,49324.95,54398.520000000004,0.0,0.0,57759.42,49753.4481,0.0,0.0,0.0,62990.76,0.0,54374.99999999999,57171.26149999999,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1050529.2504999998,-0.002638563700833818,1.0505292505000008,-0.011679766099999878
2017-10-11,65063.760299999994,0.0,49998.0,52015.92,0.0,0.0,57118.73,49559.145300000004,0.0,0.0,0.0,63485.52,0.0,55000.00000000001,57815.209,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1050600.6161999998,6.79330917878751e-05,1.0506006162000008,-0.011608400399999885
2017-10-12,64838.4264,0.0,49036.5,49758.72,0.0,0.0,58659.63,48952.2771,0.0,0.0,0.0,64064.909999999996,0.0,54374.99999999999,57440.591799999995,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1047670.3868999998,-0.0027890991636750906,1.0476703869000008,-0.014538629699999861
2017-10-13,64306.4751,0.0,46152.0,47702.159999999996,0.0,0.0,57864.85,49297.7016,0.0,0.0,0.0,63147.0,0.0,51562.5,55649.1714,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1036226.1896999999,-0.01092347110608205,1.036226189700001,-0.025982826899999756
2017-10-16,64568.9151,0.0,45671.25,47601.840000000004,0.0,0.0,57678.32000000001,47592.2304,0.0,0.0,0.0,62365.799999999996,0.0,50000.0,57744.938599999994,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1033767.6256999999,-0.0023726132618900886,1.0337676257000008,-0.028441390899999863
2017-10-17,65370.3048,0.0,47594.25,47702.159999999996,0.0,0.0,57329.59,47441.1087,0.0,0.0,0.0,62170.5,0.0,50625.0,57733.306000000004,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1036510.5510999998,0.0026533287866725708,1.0365105511000008,-0.02569846549999988
2017-10-18,68115.0627,0.0,48555.75,48253.92,0.0,0.0,56437.490000000005,44891.3097,0.0,0.0,0.0,61584.6,0.0,47187.5,58693.3516,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1034263.3155999999,-0.0021680777852334243,1.0342633156000007,-0.027945700999999934
2017-10-19,68427.1476,0.0,50478.75,48705.36000000001,0.0,0.0,55740.030000000006,45399.8358,0.0,0.0,0.0,61714.799999999996,0.0,46875.0,59337.2991,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1037222.5540999998,0.002861204158907338,1.0372225541000006,-0.02498646250000003
2017-10-20,68157.6363,0.0,51440.25,48304.08,0.0,0.0,54539.75,45162.3762,0.0,0.0,0.0,62704.31999999999,0.0,48125.0,59185.1257,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1038162.8697999996,0.00090657081865686,1.0381628698000005,-0.024046146800000168
2017-10-23,67029.9462,0.0,54324.75,45921.479999999996,0.0,0.0,54264.009999999995,45040.0257,0.0,0.0,0.0,62808.48,0.0,46250.0,58775.2546,0.0,0.0,0.0,0.0,0.0,600544.3315999998,199.057,1034958.2780999998,-0.003086790900754588,1.0349582781000006,-0.027250738500000038
2017-10-24,65029.8618,0.0,51921.0,45470.04,0.0,43779.01,54101.81,43876.6632,0.0,0.0,0.0,62912.64,0.0,45937.5,58915.7954,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1022395.1359999999,-0.012138790872868399,1.0223951360000008,-0.03981388059999991
2017-10-25,65093.7222,0.0,52401.75,49783.8,0.0,43779.01,53120.5,43262.6022,0.0,0.0,0.0,63120.96,0.0,45625.0,58704.9842,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1025343.1441999997,0.002883433318680906,1.0253431442000005,-0.036865872400000166
2017-10-26,63519.228,0.0,51921.0,46799.28,0.0,41783.72,53055.62,42295.9482,0.0,0.0,0.0,62639.22,0.0,62812.50000000001,57206.3967,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1032483.7284999999,0.006964092304504899,1.0324837285000006,-0.02972528810000008
2017-10-27,65200.083300000006,0.0,51921.0,48931.08,0.0,43074.79,52252.73,42893.217899999996,0.0,0.0,0.0,64644.299999999996,0.0,62812.50000000001,57955.749800000005,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1040136.2666,0.007411775981320146,1.0401362666000007,-0.022072749999999974
2017-10-30,64512.126,0.0,49998.0,59213.88,0.0,41666.35,53461.12,42850.0368,0.0,0.0,0.0,64540.14,0.0,64062.5,58377.2535,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1049132.2218999998,0.008648823802102301,1.0491322219000006,-0.013076794700000116
2017-10-31,64008.60569999999,0.0,49998.0,61847.28,0.0,42957.42,52122.969999999994,42511.829399999995,0.0,0.0,0.0,64670.340000000004,0.0,65000.0,58295.2318,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1051862.4924999997,0.002602408488660668,1.0518624925000006,-0.010346524100000032
2017-11-01,65561.8131,0.0,48555.75,66762.96,0.0,42018.46,50290.11,44274.843,0.0,0.0,0.0,64071.42,0.0,64375.00000000001,58178.1936,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1054539.3653,0.0025448885373200447,1.0545393653000008,-0.007669651299999858
2017-11-02,64554.69960000001,0.0,49998.0,65885.16,0.0,42605.31,52139.19,42068.0628,0.0,0.0,0.0,64852.62,0.0,63437.5,58119.6745,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1054111.0324999997,-0.0004061800005714655,1.0541110325000007,-0.008097984099999955
2017-11-03,65469.594600000004,0.0,49998.0,70224.0,0.0,43896.380000000005,53923.39,41957.7165,0.0,0.0,0.0,65985.36,0.0,80625.0,58470.9078,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1081001.1645,0.025509771903464262,1.0810011645000008,-0.0
2017-11-06,65930.61420000001,0.0,49517.25,68844.59999999999,0.0,43074.79,54004.490000000005,41818.598999999995,0.0,0.0,0.0,65490.6,0.0,67656.25,58189.826199999996,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1064977.835,-0.014822675521733886,1.0649778350000008,-0.016023329500000072
2017-11-07,66639.8583,0.0,47113.5,67716.0,0.0,41079.5,54539.75,41489.9901,0.0,0.0,0.0,62509.02,0.0,65156.25000000001,58201.5775,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1054896.2615,-0.009466463215170973,1.0548962615000008,-0.026104903000000013
2017-11-08,67881.0537,0.0,46152.0,68267.76,0.0,41196.869999999995,52228.4,41979.3192,0.0,0.0,0.0,61779.9,0.0,66250.0,58857.2763,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1055043.3948,0.00013947655837798223,1.0550433948000006,-0.02595776970000019
2017-11-09,68008.7016,0.0,45190.5,68618.88,0.0,41666.35,51409.29,41497.1829,0.0,0.0,0.0,62144.46,0.0,64375.00000000001,57522.4948,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1050883.6749,-0.0039427002912884035,1.0508836749000008,-0.030117489600000047
2017-11-10,67682.4012,0.0,45671.25,69597.0,0.0,43779.01,50322.549999999996,41307.6915,0.0,0.0,0.0,62456.939999999995,0.0,65156.25000000001,58435.7726,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1054859.6808999998,0.0037834882156468908,1.0548596809000006,-0.026141483600000237
2017-11-13,67462.60770000001,0.0,43748.25,72205.31999999999,0.0,42840.049999999996,50249.56,41835.3903,0.0,0.0,0.0,62183.52,0.0,63125.0,58260.096600000004,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1052360.6102,-0.0023691024932033233,1.0523606102000007,-0.02864055430000012
2017-11-14,67200.16769999999,0.0,44709.75,66010.56,0.0,41079.5,48222.06,41214.1365,0.0,0.0,0.0,61727.81999999999,0.0,68437.5,58353.7509,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1047406.0606999998,-0.004708033968563896,1.0474060607000004,-0.033595103800000414
2017-11-15,66497.9949,0.0,41344.5,66988.68000000001,0.0,42840.049999999996,47905.77,41509.162800000006,0.0,0.0,0.0,61571.58,0.0,66562.5,58154.691,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1043825.7443,-0.0034182696991528205,1.0438257443000005,-0.03717542020000031
2017-11-16,67001.58810000001,0.0,39902.25,69446.52,0.0,43544.27,48359.93,42099.2397,0.0,0.0,0.0,62652.24,0.0,65625.0,59126.4879,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1048208.3413,0.004198590640182909,1.0482083413000005,-0.03279282320000032
2017-11-17,66391.6338,0.0,40383.0,71252.28,0.0,43426.9,48368.04,42116.103899999995,0.0,0.0,0.0,63173.04,0.0,63437.5,59606.5107,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1048605.824,0.0003792020005366492,1.0486058240000007,-0.03239534050000015
2017-11-20,66384.5625,0.0,40383.0,75139.68000000001,0.0,42840.049999999996,47516.490000000005,41210.5887,0.0,0.0,0.0,64722.42,0.0,61250.00000000001,60215.4417,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1050113.0485,0.001437360412753108,1.0501130485000005,-0.0308881160000003
2017-11-21,67150.5228,0.0,38940.75,77748.0,0.0,44013.75,48805.98,41102.2107,0.0,0.0,0.0,59436.299999999996,0.0,61250.00000000001,60590.058899999996,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1049488.388,-0.0005948507171606998,1.0494883880000005,-0.031512776500000284
2017-11-22,67001.58810000001,0.0,38940.75,84243.72000000002,0.0,47182.74,49714.299999999996,42104.0754,0.0,0.0,0.0,62079.36,0.0,60937.5,60695.464499999995,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1063350.3136,0.013208269627848379,1.0633503136000004,-0.017650850900000403
2017-11-24,67178.8809,0.0,40383.0,84469.44,0.0,46009.04,49681.86,41790.9942,0.0,0.0,0.0,62313.72,0.0,60624.99999999999,61163.736,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1064066.4866999998,0.0006735062667873049,1.0640664867000003,-0.016934677800000575
2017-11-27,67675.3299,0.0,38460.0,82964.64,0.0,45187.450000000004,49608.87,41514.047099999996,0.0,0.0,0.0,63120.96,0.0,60000.0,60297.344699999994,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1059279.4573,-0.004498806662773469,1.0592794573000004,-0.02172170720000044
2017-11-28,67675.3299,0.0,36537.0,84845.64,0.0,45656.93,49827.84,41403.2634,0.0,0.0,0.0,63251.159999999996,0.0,62187.49999999999,60789.118800000004,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1062624.5977,0.00315793946247811,1.0626245977000004,-0.018376566800000438
2017-11-29,67959.0567,0.0,33652.5,88080.95999999999,0.0,45304.82,47978.759999999995,42311.1843,0.0,0.0,0.0,62522.04,0.0,65312.49999999999,60086.652200000004,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1063659.2887999997,0.000973712731889842,1.0636592888000003,-0.017341875700000564
2017-11-30,68739.2325,0.0,36537.0,93172.2,0.0,46126.41,49917.049999999996,41863.2381,0.0,0.0,0.0,64657.31999999999,0.0,64375.00000000001,60613.4428,0.0,0.0,0.0,0.0,0.0,550450.8155999999,292.953,1076451.7089999998,0.012026802505934242,1.0764517090000003,-0.004549455500000521
